asset,asset_class,slot,indicator_id,indicator_type,horizon,ic_or_spread,ic_ir,n_obs,p_value,survives_fdr,low_confidence,note
^GSPC,equity,Momentum,MO-RSI-THRESH-14,discrete,10,0.009795673874014137,,159,,,False,"bull:n=159,mean=0.01201,hit=0.66038 | bear:n=697,mean=0.00221,hit=0.64132"
^GSPC,equity,Momentum,MO-RSI-THRESH-14,discrete,20,0.019793331894885885,,159,,,False,"bull:n=159,mean=0.02604,hit=0.67925 | bear:n=696,mean=0.00624,hit=0.66667"
^GSPC,equity,Momentum,MO-STOCH-14,continuous,1,-0.04965259686638102,-0.7902459540742099,9174,1.2672305281706326e-06,True,False,
^GSPC,equity,Momentum,MO-STOCH-14,continuous,5,-0.06971764968227281,-0.39608876250775105,9170,0.00012680906840347868,True,False,
^GSPC,equity,Momentum,MO-STOCH-14,continuous,10,-0.03973594521952017,-0.2668071831611913,9165,0.08658649181706816,False,False,
^GSPC,equity,Momentum,MO-STOCH-14,continuous,20,-0.05231429198055506,-0.2770374434032456,9155,0.05985706626143882,False,False,
^GSPC,equity,Momentum,MO-STOCH-CROSS-14,discrete,1,-0.00044306120847542,,4560,,,False,"bull:n=4612,mean=0.00012,hit=0.52667 | bear:n=4560,mean=0.00056,hit=0.54825"
^GSPC,equity,Momentum,MO-STOCH-CROSS-14,discrete,5,-0.001872497074342408,,4557,,,False,"bull:n=4611,mean=0.00077,hit=0.56365 | bear:n=4557,mean=0.00265,hit=0.59425"
^GSPC,equity,Momentum,MO-STOCH-CROSS-14,discrete,10,-0.001990541428291907,,4554,,,False,"bull:n=4609,mean=0.00241,hit=0.60035 | bear:n=4554,mean=0.00440,hit=0.60935"
^GSPC,equity,Momentum,MO-STOCH-CROSS-14,discrete,20,-0.0006417227262095664,,4547,,,False,"bull:n=4606,mean=0.00649,hit=0.64047 | bear:n=4547,mean=0.00713,hit=0.63448"
^GSPC,equity,Momentum,MO-TSI-13-25,continuous,1,-0.027039898421285284,-1.1147193205224395,9152,0.010590209421482479,True,False,
^GSPC,equity,Momentum,MO-TSI-13-25,continuous,5,-0.050356945100536246,-0.6408990254483852,9148,0.008409781412577621,True,False,
^GSPC,equity,Momentum,MO-TSI-13-25,continuous,10,-0.05796707723306585,-0.45085313156149215,9143,0.024864372663193086,False,False,
^GSPC,equity,Momentum,MO-TSI-13-25,continuous,20,-0.07875771363472864,-0.34692184825582617,9133,0.02615352621958272,False,False,
^GSPC,equity,Momentum,MO-UO-7-14-28,continuous,1,-0.0646886446870541,-0.8224601879725877,9162,2.43565014779022e-10,True,False,
^GSPC,equity,Momentum,MO-UO-7-14-28,continuous,5,-0.07561096643568374,-0.4144005754506436,9158,1.8386207494305164e-05,True,False,
^GSPC,equity,Momentum,MO-UO-7-14-28,continuous,10,-0.05601870209561419,-0.27705451046577867,9153,0.012206183523719641,True,False,
^GSPC,equity,Momentum,MO-UO-7-14-28,continuous,20,-0.04696431707324605,-0.2551062864629055,9143,0.0780229676570235,False,False,
^GSPC,equity,Momentum,MO-WILLR-14,continuous,1,-0.053886968057167674,-0.7563855144126757,9176,9.917927288303864e-08,True,False,
^GSPC,equity,Momentum,MO-WILLR-14,continuous,5,-0.07484801795329243,-0.4094698947973477,9172,1.6260339003089347e-05,True,False,
^GSPC,equity,Momentum,MO-WILLR-14,continuous,10,-0.04928470684281272,-0.2807853596576401,9167,0.024835749742132422,False,False,
^GSPC,equity,Momentum,MO-WILLR-14,continuous,20,-0.05161439524375903,-0.28636548406424067,9157,0.04550600209712882,False,False,
^GSPC,equity,Trend,TR-ADX-14,continuous,1,0.020991457580027295,0.05576300810643432,9176,0.04128828850390947,False,False,
^GSPC,equity,Trend,TR-ADX-14,continuous,5,0.054679726538453356,0.03975142042332555,9172,0.003621011620183418,True,False,
^GSPC,equity,Trend,TR-ADX-14,continuous,10,0.07264139422558738,0.02792369219092161,9167,0.0038528242589891764,True,False,
^GSPC,equity,Trend,TR-ADX-14,continuous,20,0.07709769715667485,0.02013586281960592,9157,0.0224346532969415,False,False,
^GSPC,equity,Trend,TR-AROONOSC-14,continuous,1,-0.02771108003415172,-0.5665609272526549,9175,0.007694534224056198,True,False,
^GSPC,equity,Trend,TR-AROONOSC-14,continuous,5,-0.04984774589907161,-0.33273958060906866,9171,0.005662428793150135,True,False,
^GSPC,equity,Trend,TR-AROONOSC-14,continuous,10,-0.020995214469472105,-0.22411567301160487,9166,0.36656585084277427,False,False,
^GSPC,equity,Trend,TR-AROONOSC-14,continuous,20,-0.04559188899268662,-0.24144779485926762,9156,0.11325020257763958,False,False,
^GSPC,equity,Trend,TR-EMACROSS-50-200,discrete,1,0.0001641218674605189,,1881,,,False,"bull:n=7109,mean=0.00039,hit=0.54311 | bear:n=1881,mean=0.00023,hit=0.51515"
^GSPC,equity,Trend,TR-EMACROSS-50-200,discrete,5,0.0006249488030503124,,1881,,,False,"bull:n=7105,mean=0.00191,hit=0.58888 | bear:n=1881,mean=0.00128,hit=0.54864"
^GSPC,equity,Trend,TR-EMACROSS-50-200,discrete,10,0.00118405846393915,,1881,,,False,"bull:n=7100,mean=0.00379,hit=0.61648 | bear:n=1881,mean=0.00261,hit=0.57097"
^GSPC,equity,Trend,TR-EMACROSS-50-200,discrete,20,0.0032959847071598316,,1881,,,False,"bull:n=7090,mean=0.00779,hit=0.65487 | bear:n=1881,mean=0.00450,hit=0.58480"
^GSPC,equity,Trend,TR-MACD-CROSS-12-26-9,discrete,1,-0.00015925210749907472,,4530,,,False,"bull:n=4626,mean=0.00026,hit=0.52594 | bear:n=4530,mean=0.00042,hit=0.54923"
^GSPC,equity,Trend,TR-MACD-CROSS-12-26-9,discrete,5,-0.0009514210894840658,,4526,,,False,"bull:n=4626,mean=0.00123,hit=0.57933 | bear:n=4526,mean=0.00218,hit=0.57844"
^GSPC,equity,Trend,TR-MACD-CROSS-12-26-9,discrete,10,-0.0002845729705671634,,4521,,,False,"bull:n=4626,mean=0.00326,hit=0.62170 | bear:n=4521,mean=0.00355,hit=0.58726"
^GSPC,equity,Trend,TR-MACD-CROSS-12-26-9,discrete,20,-0.0009078782302224279,,4511,,,False,"bull:n=4626,mean=0.00635,hit=0.63662 | bear:n=4511,mean=0.00726,hit=0.63733"
^GSPC,equity,Trend,TR-MACDH-12-26-9,continuous,1,-0.030823256739022246,-0.628797167844036,9156,0.004948890117360867,True,False,
^GSPC,equity,Trend,TR-MACDH-12-26-9,continuous,5,-0.036374313208712775,-0.26661108822498913,9152,0.05954585269961289,False,False,
^GSPC,equity,Trend,TR-MACDH-12-26-9,continuous,10,-0.01342722222630369,-0.1513910557110803,9147,0.5846520088049525,False,False,
^GSPC,equity,Trend,TR-MACDH-12-26-9,continuous,20,-0.02582620005362681,-0.15793413877597964,9137,0.3550888335760942,False,False,
^GSPC,equity,Trend,TR-PSAR-CROSS,discrete,1,-0.0004999703652331277,,3689,,,False,"bull:n=5499,mean=0.00013,hit=0.52664 | bear:n=3689,mean=0.00063,hit=0.55272"
^GSPC,equity,Trend,TR-PSAR-CROSS,discrete,5,-0.001203717040550971,,3689,,,False,"bull:n=5495,mean=0.00117,hit=0.57398 | bear:n=3689,mean=0.00238,hit=0.58363"
^GSPC,equity,Trend,TR-PSAR-CROSS,discrete,10,-0.0009377672488657981,,3689,,,False,"bull:n=5490,mean=0.00296,hit=0.61257 | bear:n=3689,mean=0.00389,hit=0.59122"
^GSPC,equity,Trend,TR-PSAR-CROSS,discrete,20,-0.000966842759578113,,3683,,,False,"bull:n=5486,mean=0.00635,hit=0.64182 | bear:n=3683,mean=0.00731,hit=0.62829"
^GSPC,equity,Trend,TR-QSTICK-10,continuous,1,-0.039444059068542155,-0.7122267432766741,9180,0.00029618269537236936,True,False,
^GSPC,equity,Trend,TR-QSTICK-10,continuous,5,-0.044637943543016013,-0.36669596762375917,9176,0.014822909203842959,True,False,
^GSPC,equity,Trend,TR-QSTICK-10,continuous,10,-0.03504627393926856,-0.25201036989705033,9171,0.13591269255859548,False,False,
^GSPC,equity,Trend,TR-QSTICK-10,continuous,20,-0.039744753626431865,-0.2590868148114071,9161,0.14603683534226772,False,False,
^GSPC,equity,Trend,TR-SUPERT-10-3,discrete,1,-0.0004055262119077649,,3579,,,False,"bull:n=5610,mean=0.00017,hit=0.53102 | bear:n=3579,mean=0.00058,hit=0.54652"
^GSPC,equity,Trend,TR-SUPERT-10-3,discrete,5,-0.0013077532971908898,,3575,,,False,"bull:n=5610,mean=0.00114,hit=0.57576 | bear:n=3575,mean=0.00245,hit=0.58098"
^GSPC,equity,Trend,TR-SUPERT-10-3,discrete,10,-0.0013874153919830275,,3570,,,False,"bull:n=5610,mean=0.00279,hit=0.60535 | bear:n=3570,mean=0.00418,hit=0.60168"
^GSPC,equity,Trend,TR-SUPERT-10-3,discrete,20,-0.00505238184478649,,3563,,,False,"bull:n=5607,mean=0.00476,hit=0.62422 | bear:n=3563,mean=0.00981,hit=0.65535"
^GSPC,equity,Trend,TR-TRIX-15,continuous,1,-0.010198250604955371,-0.9213127630902984,9146,0.36211727310019637,False,False,
^GSPC,equity,Trend,TR-TRIX-15,continuous,5,-0.03204720458149572,-0.5104616262425525,9142,0.11381764115105264,False,False,
^GSPC,equity,Trend,TR-TRIX-15,continuous,10,-0.05667379189404313,-0.35005816093928005,9137,0.03891926367540735,False,False,
^GSPC,equity,Trend,TR-TRIX-15,continuous,20,-0.06679659211398553,-0.25958987700414793,9127,0.07250779426370962,False,False,
^GSPC,equity,Trend,TR-VORTEX-14,continuous,1,-0.033494656562979334,-0.7200422902093557,9175,0.001314498005567329,True,False,
^GSPC,equity,Trend,TR-VORTEX-14,continuous,5,-0.05086531838094842,-0.42055856106995576,9171,0.004942665252591037,True,False,
^GSPC,equity,Trend,TR-VORTEX-14,continuous,10,-0.03228914241132451,-0.2929121107596598,9166,0.16892804846775256,False,False,
^GSPC,equity,Trend,TR-VORTEX-14,continuous,20,-0.06012059729011053,-0.28193318022365255,9156,0.04458174413838332,False,False,
^GSPC,equity,Volatility,VO-ATRRATIO-14,continuous,1,0.023959880761052925,0.9269146949847624,9176,0.023514833655856465,False,False,
^GSPC,equity,Volatility,VO-ATRRATIO-14,continuous,5,0.057646262242276675,0.5279755353500581,9172,0.002723916994478993,True,False,
^GSPC,equity,Volatility,VO-ATRRATIO-14,continuous,10,0.07732900302455502,0.35020798236771916,9167,0.0033902441774141686,True,False,
^GSPC,equity,Volatility,VO-ATRRATIO-14,continuous,20,0.09719696430156251,0.24987896535216883,9157,0.008452188066621201,True,False,
^GSPC,equity,Volatility,VO-BBB-20-2,continuous,1,0.018024279521001475,0.13029393687137697,9170,0.08828411019968299,False,False,
^GSPC,equity,Volatility,VO-BBB-20-2,continuous,5,0.05429623831408152,0.09985980000469254,9166,0.004168931293254543,True,False,
^GSPC,equity,Volatility,VO-BBB-20-2,continuous,10,0.0731758334254489,0.0726028614641575,9161,0.004257540562607395,True,False,
^GSPC,equity,Volatility,VO-BBB-20-2,continuous,20,0.07966358008838875,0.041219948356274565,9151,0.020957130557813616,False,False,
^GSPC,equity,Volatility,VO-BBP-20-2,continuous,1,-0.046105498439339594,-0.7732756433294595,9170,5.9916456388331205e-06,True,False,
^GSPC,equity,Volatility,VO-BBP-20-2,continuous,5,-0.07371120305170396,-0.44023899318473125,9166,3.128419318585967e-05,True,False,
^GSPC,equity,Volatility,VO-BBP-20-2,continuous,10,-0.054169785273197046,-0.3092185159240904,9161,0.016523732153720244,True,False,
^GSPC,equity,Volatility,VO-BBP-20-2,continuous,20,-0.06920164122777696,-0.3178476981460372,9151,0.011606324075752713,True,False,
^GSPC,equity,Volatility,VO-DCW-20,continuous,1,0.021019332475138684,0.18685938322354698,9170,0.04769991376940386,False,False,
^GSPC,equity,Volatility,VO-DCW-20,continuous,5,0.055566459638118584,0.12002545017766977,9166,0.0033840618725864396,True,False,
^GSPC,equity,Volatility,VO-DCW-20,continuous,10,0.07254938797460789,0.08095449378775917,9161,0.0047541422645657845,True,False,
^GSPC,equity,Volatility,VO-DCW-20,continuous,20,0.09142148639958114,0.0510384350329416,9151,0.009193976341017214,True,False,
^GSPC,equity,Volatility,VO-KCW-20,continuous,1,0.024278784483941027,0.7810083367243151,9169,0.021657229994760163,False,False,
^GSPC,equity,Volatility,VO-KCW-20,continuous,5,0.05826447704950316,0.44914603371830975,9165,0.0023593113643472306,True,False,
^GSPC,equity,Volatility,VO-KCW-20,continuous,10,0.07752558722123487,0.30400508827655115,9160,0.0031084208665040545,True,False,
^GSPC,equity,Volatility,VO-KCW-20,continuous,20,0.09806777018774138,0.21706077703766,9150,0.007445131262152716,True,False,
^GSPC,equity,Volatility,VO-NATR-14,continuous,1,0.02697984305412929,0.8186873295460156,9175,0.01083575515032167,True,False,
^GSPC,equity,Volatility,VO-NATR-14,continuous,5,0.06302711399430506,0.47223697509274387,9171,0.0009568128135083056,True,False,
^GSPC,equity,Volatility,VO-NATR-14,continuous,10,0.08036018208320642,0.32433540266696864,9166,0.002023415790002949,True,False,
^GSPC,equity,Volatility,VO-NATR-14,continuous,20,0.10056829291175329,0.24189004083842305,9156,0.005638802440961504,True,False,
^GSPC,equity,Volatility,VO-RVI-14,continuous,1,-0.04337733568615931,-0.7509231980941148,9163,2.2050925763147257e-05,True,False,
^GSPC,equity,Volatility,VO-RVI-14,continuous,5,-0.04895008758527885,-0.34758723676599884,9159,0.004221677997182172,True,False,
^GSPC,equity,Volatility,VO-RVI-14,continuous,10,-0.030340377400841684,-0.25280241769165235,9154,0.15678590211777893,False,False,
^GSPC,equity,Volatility,VO-RVI-14,continuous,20,-0.03861815149433526,-0.20973046329602024,9144,0.15729497113341076,False,False,
^GSPC,equity,Volatility,VO-UI-14,continuous,1,0.028360545355593667,0.8762369566098688,9163,0.0076542070275048,True,False,
^GSPC,equity,Volatility,VO-UI-14,continuous,5,0.05233733879579949,0.4750866118344373,9159,0.006923856055107024,True,False,
^GSPC,equity,Volatility,VO-UI-14,continuous,10,0.0657538128825546,0.30801628452097846,9154,0.012671580415628988,True,False,
^GSPC,equity,Volatility,VO-UI-14,continuous,20,0.09303573838408732,0.26672891305729507,9144,0.008813136777862501,True,False,
^GSPC,equity,Volume,VL-AD-SLOPE-5,continuous,1,-0.04470859142034335,-0.603891126370065,9184,1.899446401973843e-05,True,False,
^GSPC,equity,Volume,VL-AD-SLOPE-5,continuous,5,-0.06294505490130782,-0.32048957269913014,9180,0.00011284230420004166,True,False,
^GSPC,equity,Volume,VL-AD-SLOPE-5,continuous,10,-0.055941651730922415,-0.24168962889748935,9175,0.00414002519829996,True,False,
^GSPC,equity,Volume,VL-AD-SLOPE-5,continuous,20,-0.044416870848991784,-0.20636926646582657,9165,0.048357477202549334,False,False,
^GSPC,equity,Volume,VL-ADOSC-3-10,continuous,1,-0.04600683737336411,-0.9098253358568683,9180,9.059003263479162e-06,True,False,
^GSPC,equity,Volume,VL-ADOSC-3-10,continuous,5,-0.0670166314950844,-0.39140948479065707,9176,0.000201377584200256,True,False,
^GSPC,equity,Volume,VL-ADOSC-3-10,continuous,10,-0.06088325701623611,-0.2587384077838189,9171,0.00896697095638049,True,False,
^GSPC,equity,Volume,VL-ADOSC-3-10,continuous,20,-0.04578566944598716,-0.2160331271819857,9161,0.11370907488404482,False,False,
^GSPC,equity,Volume,VL-CMF-20,continuous,1,-0.03676632925142178,-0.7765149258955906,9170,0.000320935391811877,True,False,
^GSPC,equity,Volume,VL-CMF-20,continuous,5,-0.044956388094907054,-0.36433637477694014,9166,0.014696302686673357,True,False,
^GSPC,equity,Volume,VL-CMF-20,continuous,10,-0.0480044485925983,-0.2590827553512552,9161,0.051379751522872996,False,False,
^GSPC,equity,Volume,VL-CMF-20,continuous,20,-0.026005430898732897,-0.1925984018452228,9151,0.40739925412430456,False,False,
^GSPC,equity,Volume,VL-EOM-14,continuous,1,-0.023898671006230623,-0.6712676197186475,9161,0.03221996043878604,False,False,
^GSPC,equity,Volume,VL-EOM-14,continuous,5,-0.03456975663103797,-0.3935281334246039,9157,0.06821916056553598,False,False,
^GSPC,equity,Volume,VL-EOM-14,continuous,10,-0.02406812476351277,-0.26853395581566586,9152,0.325364545898178,False,False,
^GSPC,equity,Volume,VL-EOM-14,continuous,20,-0.04758803310663897,-0.25964860460578476,9142,0.12030542128990492,False,False,
^GSPC,equity,Volume,VL-MFI-14,continuous,1,-0.038119992053676506,-0.6890831685254681,9176,0.00024937580983810514,True,False,
^GSPC,equity,Volume,VL-MFI-14,continuous,5,-0.05381611940101124,-0.3671507524872722,9172,0.0031269272677443747,True,False,
^GSPC,equity,Volume,VL-MFI-14,continuous,10,-0.03541267371503446,-0.2376900771661541,9167,0.13913073524288133,False,False,
^GSPC,equity,Volume,VL-MFI-14,continuous,20,-0.05511502560892127,-0.22226218256248964,9157,0.06425309736085537,False,False,
^GSPC,equity,Volume,VL-OBV-SLOPE-5,continuous,1,-0.04198821132233525,-0.5700059646464171,9184,5.9522281862936817e-05,True,False,
^GSPC,equity,Volume,VL-OBV-SLOPE-5,continuous,5,-0.05375148036555993,-0.2695566111833377,9180,0.0010229359415341636,True,False,
^GSPC,equity,Volume,VL-OBV-SLOPE-5,continuous,10,-0.036417752508187656,-0.21241158876158714,9175,0.053001249603213584,False,False,
^GSPC,equity,Volume,VL-OBV-SLOPE-5,continuous,20,-0.035221832588192045,-0.21361362447776736,9165,0.07739946348595504,False,False,
^GSPC,equity,Volume,VL-PVT-SLOPE-5,continuous,1,-0.0406733836703296,-0.6002212491294248,9183,0.00020532635475010451,True,False,
^GSPC,equity,Volume,VL-PVT-SLOPE-5,continuous,5,-0.07440338490302671,-0.3825766187608268,9179,1.2448300790633434e-05,True,False,
^GSPC,equity,Volume,VL-PVT-SLOPE-5,continuous,10,-0.04474640244062953,-0.27518049733352384,9174,0.020122994581923816,False,False,
^GSPC,equity,Volume,VL-PVT-SLOPE-5,continuous,20,-0.028262319542816612,-0.26964259460035,9164,0.16014842198087986,False,False,
^HSI,equity,Momentum,MO-AO-5-34,continuous,1,0.0037360436418666337,-0.7591050018198079,8970,0.7404308948168554,False,False,
^HSI,equity,Momentum,MO-AO-5-34,continuous,5,-0.0025480908429867644,-0.4255569300551379,8966,0.8996998041491552,False,False,
^HSI,equity,Momentum,MO-AO-5-34,continuous,10,-0.0014452261756483376,-0.32466966482721343,8961,0.9567005184840475,False,False,
^HSI,equity,Momentum,MO-AO-5-34,continuous,20,-0.023567971377346314,-0.2938014558147726,8951,0.48662450613391683,False,False,
^HSI,equity,Momentum,MO-CCI-20,continuous,1,0.019749436773242098,-0.3597042220079745,8984,0.059682462672857324,False,False,
^HSI,equity,Momentum,MO-CCI-20,continuous,5,0.006148818456632769,-0.2763374683506475,8980,0.74152398019948,False,False,
^HSI,equity,Momentum,MO-CCI-20,continuous,10,0.010055333047890412,-0.22641380734690283,8975,0.6741331363637594,False,False,
^HSI,equity,Momentum,MO-CCI-20,continuous,20,-0.007041098876031569,-0.2482187330661517,8965,0.8040044006333992,False,False,
^HSI,equity,Momentum,MO-CMO-14,continuous,1,0.01815269627584746,-0.4248266581035105,8989,0.08841526560593478,False,False,
^HSI,equity,Momentum,MO-CMO-14,continuous,5,0.021555775769767346,-0.2673904207407646,8985,0.25049240999143396,False,False,
^HSI,equity,Momentum,MO-CMO-14,continuous,10,0.023235461231219206,-0.21495821128042472,8980,0.3426985503858926,False,False,
^HSI,equity,Momentum,MO-CMO-14,continuous,20,-0.004694834127957743,-0.24919135300161166,8970,0.8742552066129321,False,False,
^HSI,equity,Momentum,MO-FISHER-9,continuous,1,0.0054622542085295545,-0.48188365553291845,8995,0.6071554538879926,False,False,
^HSI,equity,Momentum,MO-FISHER-9,continuous,5,0.003283479941820855,-0.2574233897568959,8991,0.8643163010296799,False,False,
^HSI,equity,Momentum,MO-FISHER-9,continuous,10,0.020232072890571884,-0.19405284507493809,8986,0.40593909623009006,False,False,
^HSI,equity,Momentum,MO-FISHER-9,continuous,20,-0.011045180280680997,-0.22627639009500905,8976,0.7024198150810802,False,False,
^HSI,equity,Momentum,MO-KDJ-9,continuous,1,0.012679927343277005,-0.21076507483010873,8995,0.22177778937607973,False,False,
^HSI,equity,Momentum,MO-KDJ-9,continuous,5,-0.0030172958801109396,-0.18034379294809355,8991,0.8659668204710091,False,False,
^HSI,equity,Momentum,MO-KDJ-9,continuous,10,0.013916143634693016,-0.13145754917848704,8986,0.515017455383115,False,False,
^HSI,equity,Momentum,MO-KDJ-9,continuous,20,-0.0008297258355237552,-0.16735009238603824,8976,0.9704953497812912,False,False,
^HSI,equity,Momentum,MO-MOM-10,continuous,1,0.003481707576838825,-0.4045130167919335,8993,0.7529097162250886,False,False,
^HSI,equity,Momentum,MO-MOM-10,continuous,5,-0.003339022158326309,-0.2696859105230108,8989,0.860887845389753,False,False,
^HSI,equity,Momentum,MO-MOM-10,continuous,10,0.009333363852670327,-0.2108876832377445,8984,0.6913549413382767,False,False,
^HSI,equity,Momentum,MO-MOM-10,continuous,20,-0.01394928644135852,-0.24716117000549728,8974,0.6075682979388266,False,False,
^HSI,equity,Momentum,MO-ROC-10,continuous,1,0.011583737527014764,-0.40025009845004994,8993,0.30167446832216227,False,False,
^HSI,equity,Momentum,MO-ROC-10,continuous,5,0.0083365618468483,-0.26492094929607124,8989,0.6685113809004403,False,False,
^HSI,equity,Momentum,MO-ROC-10,continuous,10,0.021191959024946753,-0.2065217270228533,8984,0.3824246039002832,False,False,
^HSI,equity,Momentum,MO-ROC-10,continuous,20,-0.007171571038068821,-0.24368129131618815,8974,0.8008340946355068,False,False,
^HSI,equity,Momentum,MO-RSI-14,continuous,1,0.0218146216690555,-0.633854679509455,8990,0.04283414005748897,False,False,
