asset,asset_class,indicator,indicator_type,horizon,ic_or_spread,ic_ir,n_obs,p_value,survives_fdr,low_confidence,note
HYG,credit,PPO_12_26,continuous,20,-0.05278975783901756,-0.23080343517261448,4791,0.29849850931560507,False,False,
HYG,credit,ROC_10,continuous,1,0.012297010400520395,-0.4331298038705943,4825,0.4559383797881149,False,False,
HYG,credit,ROC_10,continuous,5,0.019996708872799227,-0.2822985699001987,4821,0.4591671270406621,False,False,
HYG,credit,ROC_10,continuous,10,-0.0066014320374241,-0.26684649592953524,4816,0.8429201558315512,False,False,
HYG,credit,ROC_10,continuous,20,-0.039613577691224276,-0.2854032561659287,4806,0.3240892700045894,False,False,
HYG,credit,RSI_14,continuous,1,-0.009530797320159549,-0.8088249514084541,4821,0.5304933622348094,False,False,
HYG,credit,RSI_14,continuous,5,-0.04180938885275644,-0.5554134889870661,4817,0.11137814644310719,False,False,
HYG,credit,RSI_14,continuous,10,-0.06091941207324977,-0.4558098354604014,4812,0.06928165482245709,False,False,
HYG,credit,RSI_14,continuous,20,-0.09452294412530186,-0.4183375789286381,4802,0.03391401600387475,False,False,
HYG,credit,STOCHF_K_14,continuous,1,0.013105830582361323,-0.2910443668431336,4820,0.3787593694735921,False,False,
HYG,credit,STOCHF_K_14,continuous,5,0.012139194036755944,-0.22841576421938714,4816,0.614530175672918,False,False,
HYG,credit,STOCHF_K_14,continuous,10,-0.0047931478573001495,-0.2530377815613567,4811,0.8702069038946668,False,False,
HYG,credit,STOCHF_K_14,continuous,20,-0.05128275927894245,-0.2652090290451052,4801,0.1586279336981825,False,False,
HYG,credit,STOCH_K_14,continuous,1,0.005357767543374789,-0.40402270833952864,4818,0.7198510409044683,False,False,
HYG,credit,STOCH_K_14,continuous,5,-0.005685972654320092,-0.2798136207791813,4814,0.822852484897791,False,False,
HYG,credit,STOCH_K_14,continuous,10,-0.02527360003658117,-0.279557908770583,4809,0.41920850865396675,False,False,
HYG,credit,STOCH_K_14,continuous,20,-0.06677395633170731,-0.2667649279153305,4799,0.09019476370716206,False,False,
HYG,credit,ULTOSC,continuous,1,-0.02359426816634262,-0.5458850695115188,4807,0.11641940902601539,False,False,
HYG,credit,ULTOSC,continuous,5,-0.04298450980441984,-0.3390978137018342,4803,0.08715364871812144,False,False,
HYG,credit,ULTOSC,continuous,10,-0.06061265326054161,-0.29681194714369097,4798,0.05132578527040357,False,False,
HYG,credit,ULTOSC,continuous,20,-0.09410323981503793,-0.27531121023355404,4788,0.012780724581845017,True,False,
HYG,credit,WILLR_14,continuous,1,0.013019654102603532,-0.29067454116084596,4822,0.3817693300023842,False,False,
HYG,credit,WILLR_14,continuous,5,0.012101623373454417,-0.2277513843232753,4818,0.6154953189344556,False,False,
HYG,credit,WILLR_14,continuous,10,-0.0047945089753015846,-0.25260444810052834,4813,0.8701247740977229,False,False,
HYG,credit,WILLR_14,continuous,20,-0.05135275233509153,-0.2647937615074675,4803,0.1579638845478739,False,False,
HYG,credit,EMA_50_200_CROSS,discrete_cross,1,-4.155343498138801e-05,,901,,,False,ema50>ema200: n=3735 mean=0.00019 hit=0.54190 | ema50<=ema200: n=901 mean=0.00023 hit=0.50055
HYG,credit,EMA_50_200_CROSS,discrete_cross,5,-0.0005853188276038103,,901,,,False,ema50>ema200: n=3731 mean=0.00089 hit=0.59984 | ema50<=ema200: n=901 mean=0.00148 hit=0.55050
HYG,credit,EMA_50_200_CROSS,discrete_cross,10,-0.0009430188315481551,,901,,,False,ema50>ema200: n=3726 mean=0.00183 hit=0.62453 | ema50<=ema200: n=901 mean=0.00277 hit=0.58824
HYG,credit,EMA_50_200_CROSS,discrete_cross,20,0.0003760541715822764,,901,,,False,ema50>ema200: n=3716 mean=0.00415 hit=0.67008 | ema50<=ema200: n=901 mean=0.00377 hit=0.57270
HYG,credit,MACD_SIGNAL_CROSS,discrete_cross,1,0.0003703597176874691,,2349,,,False,macd>signal: n=2349 mean=0.00038 hit=0.53768 | macd<signal: n=2453 mean=0.00001 hit=0.52792
HYG,credit,MACD_SIGNAL_CROSS,discrete_cross,5,0.0010110210181230664,,2349,,,False,macd>signal: n=2349 mean=0.00146 hit=0.59728 | macd<signal: n=2449 mean=0.00045 hit=0.57575
HYG,credit,MACD_SIGNAL_CROSS,discrete_cross,10,0.0008204106834319689,,2344,,,False,macd>signal: n=2344 mean=0.00232 hit=0.61903 | macd<signal: n=2449 mean=0.00150 hit=0.60719
HYG,credit,MACD_SIGNAL_CROSS,discrete_cross,20,-0.0010443688272433857,,2339,,,False,macd>signal: n=2339 mean=0.00330 hit=0.61821 | macd<signal: n=2444 mean=0.00435 hit=0.66244
HYG,credit,SAR_PRICE_CROSS,discrete_cross,1,0.0002459864097451473,,1863,,,False,close>sar: n=2971 mean=0.00029 hit=0.53753 | close<sar: n=1863 mean=0.00004 hit=0.52603
HYG,credit,SAR_PRICE_CROSS,discrete_cross,5,0.0007135773137254858,,1860,,,False,close>sar: n=2970 mean=0.00123 hit=0.60000 | close<sar: n=1860 mean=0.00052 hit=0.56774
HYG,credit,SAR_PRICE_CROSS,discrete_cross,10,-0.0001368315821590237,,1860,,,False,close>sar: n=2965 mean=0.00186 hit=0.62597 | close<sar: n=1860 mean=0.00200 hit=0.59409
HYG,credit,SAR_PRICE_CROSS,discrete_cross,20,-0.0035053115465961643,,1860,,,False,close>sar: n=2955 mean=0.00245 hit=0.63249 | close<sar: n=1860 mean=0.00596 hit=0.65323
HYG,credit,RSI_14_THRESHOLD,discrete_threshold,1,0.0017952203850885664,,146,,,False,oversold<30: n=146 mean=0.00173 hit=0.52740 | overbought>70: n=418 mean=-0.00006 hit=0.49761
HYG,credit,RSI_14_THRESHOLD,discrete_threshold,5,0.008661781886890797,,146,,,False,oversold<30: n=146 mean=0.00876 hit=0.69178 | overbought>70: n=418 mean=0.00009 hit=0.54067
HYG,credit,RSI_14_THRESHOLD,discrete_threshold,10,0.011092409358643165,,146,,,False,oversold<30: n=146 mean=0.01066 hit=0.72603 | overbought>70: n=418 mean=-0.00043 hit=0.53349
HYG,credit,RSI_14_THRESHOLD,discrete_threshold,20,0.018057415993028333,,146,,,False,oversold<30: n=146 mean=0.01752 hit=0.73288 | overbought>70: n=418 mean=-0.00054 hit=0.55981
LQD,credit,AD,continuous,1,-0.023546765463196822,-0.9565900941912022,6017,0.07272630897261491,False,False,
LQD,credit,AD,continuous,5,-0.04675012093427574,-0.4594594468597822,6013,0.061164372071844476,False,False,
LQD,credit,AD,continuous,10,-0.07053599472777256,-0.30373466765799534,6008,0.044124816758753654,False,False,
LQD,credit,AD,continuous,20,-0.09820347989080352,-0.22221111816003225,5998,0.039263621687432304,False,False,
LQD,credit,ADOSC_3_10,continuous,1,-0.021266195637335433,-0.5591808977166722,6008,0.10640586150776837,False,False,
LQD,credit,ADOSC_3_10,continuous,5,-0.0064748348700988025,-0.26068646326637546,6004,0.7783089196171306,False,False,
LQD,credit,ADOSC_3_10,continuous,10,0.004369502064080232,-0.17026619004861812,5999,0.8841114642669357,False,False,
LQD,credit,ADOSC_3_10,continuous,20,0.00899731176921807,-0.14693413759471213,5989,0.8029919131487977,False,False,
LQD,credit,ADXR_14,continuous,1,0.005257427085374542,-0.1657458087815864,5977,0.6830462340943163,False,False,
LQD,credit,ADXR_14,continuous,5,0.013451129629711438,-0.10092624317769114,5973,0.5784380548755705,False,False,
LQD,credit,ADXR_14,continuous,10,0.03370834653477719,-0.05603978543448054,5968,0.3201025287956022,False,False,
LQD,credit,ADXR_14,continuous,20,0.04698341762021089,-0.03294462896257079,5958,0.30997632749665116,False,False,
LQD,credit,ADX_14,continuous,1,-0.0008456530278157245,-0.19614393713499292,5990,0.947682308439235,False,False,
LQD,credit,ADX_14,continuous,5,-0.004273445161430278,-0.12760499412030712,5986,0.8587560452636349,False,False,
LQD,credit,ADX_14,continuous,10,0.007100428611950503,-0.0815556177400099,5981,0.8319771287969516,False,False,
LQD,credit,ADX_14,continuous,20,0.018620990204705583,-0.049690676784466654,5971,0.6686568513922198,False,False,
LQD,credit,APO_12_26,continuous,1,0.0019677345649801604,-0.5546314249953761,5992,0.8856887366345523,False,False,
LQD,credit,APO_12_26,continuous,5,0.02022901287601125,-0.2822422790746839,5988,0.4293243746601312,False,False,
LQD,credit,APO_12_26,continuous,10,0.025064660573397086,-0.20069216524874275,5983,0.48249051086429273,False,False,
LQD,credit,APO_12_26,continuous,20,0.015517935874428518,-0.18444609431213702,5973,0.7287396829539221,False,False,
LQD,credit,AROONOSC_14,continuous,1,0.005687128084915326,-0.36535425784133585,6003,0.6565022939472948,False,False,
LQD,credit,AROONOSC_14,continuous,5,0.03316274862024226,-0.1973840608235,5999,0.15451201001264941,False,False,
LQD,credit,AROONOSC_14,continuous,10,0.03326059804782317,-0.17637510032310677,5994,0.2920433965718967,False,False,
LQD,credit,AROONOSC_14,continuous,20,0.010719619528078851,-0.17895193112403823,5984,0.7792355492079359,False,False,
LQD,credit,ATR_RATIO_14,continuous,1,0.018916628354457638,0.2590774723152374,6003,0.15133463314601972,False,False,
LQD,credit,ATR_RATIO_14,continuous,5,0.032884179852583316,0.18107919175054324,5999,0.18822271187958173,False,False,
LQD,credit,ATR_RATIO_14,continuous,10,0.062095673717275486,0.158030801053723,5994,0.08595608811171372,False,False,
LQD,credit,ATR_RATIO_14,continuous,20,0.0834724953360452,0.12273470837647951,5984,0.09741900274970595,False,False,
LQD,credit,BBANDS_PCTB_20_2,continuous,1,-0.007805896541539986,-0.47718147505482184,5998,0.5477396015323828,False,False,
LQD,credit,BBANDS_PCTB_20_2,continuous,5,0.013530590730404923,-0.2657102191155223,5994,0.5520644092455713,False,False,
LQD,credit,BBANDS_PCTB_20_2,continuous,10,0.027974224388052322,-0.20551717248490442,5989,0.3606887778629625,False,False,
LQD,credit,BBANDS_PCTB_20_2,continuous,20,0.01693185717188284,-0.2101383131159005,5979,0.6566892460290041,False,False,
LQD,credit,CCI_20,continuous,1,-0.0005161859936058018,-0.44365570452152414,5998,0.9682294984474347,False,False,
LQD,credit,CCI_20,continuous,5,0.019948066751656987,-0.2491112270629117,5994,0.38293485893006485,False,False,
LQD,credit,CCI_20,continuous,10,0.033018853094949015,-0.19392161231223531,5989,0.2825854282689919,False,False,
LQD,credit,CCI_20,continuous,20,0.019067412842151077,-0.20388346603955027,5979,0.6183264293151292,False,False,
LQD,credit,CMO_14,continuous,1,-0.004386437907866493,-0.7646428112563433,6003,0.7368404519368821,False,False,
LQD,credit,CMO_14,continuous,5,0.020028011748431766,-0.42047559661808775,5999,0.39683438517602965,False,False,
LQD,credit,CMO_14,continuous,10,0.02722449053321706,-0.33558041165564295,5994,0.41091703581496386,False,False,
LQD,credit,CMO_14,continuous,20,0.012895694721486627,-0.30820998526287907,5984,0.7600091229968512,False,False,
LQD,credit,DX_14,continuous,1,-0.008691632152563687,-0.21906636340115634,6003,0.49960683092459723,False,False,
LQD,credit,DX_14,continuous,5,-0.005087982788446105,-0.11264301848569451,5999,0.8180909884302427,False,False,
LQD,credit,DX_14,continuous,10,-0.026416881830751627,-0.11270957703995417,5994,0.3635513780385009,False,False,
LQD,credit,DX_14,continuous,20,-0.036072014518037945,-0.09068846912442931,5984,0.28295481403678946,False,False,
LQD,credit,MFI_14,continuous,1,0.005216915555306166,-0.4067070215976452,6003,0.6787732623651008,False,False,
LQD,credit,MFI_14,continuous,5,0.030213244096032283,-0.19581725461651198,5999,0.1878880226942653,False,False,
LQD,credit,MFI_14,continuous,10,0.04065993198796457,-0.14194503910709388,5994,0.18752215403430816,False,False,
LQD,credit,MFI_14,continuous,20,0.010827396274807565,-0.15145601729227298,5984,0.7752603089121176,False,False,
LQD,credit,MOM_10,continuous,1,0.0012046990947756477,-0.4799675894921967,6007,0.928950628012524,False,False,
LQD,credit,MOM_10,continuous,5,0.04273941635892474,-0.24388973365163416,6003,0.06790994928024811,False,False,
LQD,credit,MOM_10,continuous,10,0.04583652151614581,-0.20736807981210206,5998,0.14059963226389033,False,False,
LQD,credit,MOM_10,continuous,20,0.03860230078251077,-0.20713256564920624,5988,0.30117055455036534,False,False,
LQD,credit,NATR_14,continuous,1,0.018916628354457638,0.2590774723152374,6003,0.15133463314601972,False,False,
LQD,credit,NATR_14,continuous,5,0.032884179852583316,0.18107919175054324,5999,0.18822271187958173,False,False,
LQD,credit,NATR_14,continuous,10,0.062095673717275486,0.158030801053723,5994,0.08595608811171372,False,False,
LQD,credit,NATR_14,continuous,20,0.0834724953360452,0.12273470837647951,5984,0.09741900274970595,False,False,
LQD,credit,OBV,continuous,1,-0.028088165581784754,-1.1446771578519837,6017,0.03498088843551601,False,False,
LQD,credit,OBV,continuous,5,-0.054675735077045595,-0.5615257589673134,6013,0.03037101701475409,False,False,
LQD,credit,OBV,continuous,10,-0.08039948526566336,-0.3912452093959322,6008,0.023769559071997803,False,False,
LQD,credit,OBV,continuous,20,-0.10836949109247228,-0.3049477571474337,5998,0.025308561991619984,False,False,
LQD,credit,PPO_12_26,continuous,1,0.006647689531109232,-0.5523914096989747,5992,0.6271440305761516,False,False,
LQD,credit,PPO_12_26,continuous,5,0.028451851731776126,-0.2791130265785633,5988,0.2683444571684549,False,False,
LQD,credit,PPO_12_26,continuous,10,0.0341840314504203,-0.19963207736076247,5983,0.34231993731450927,False,False,
LQD,credit,PPO_12_26,continuous,20,0.021853911442384823,-0.1828926047640857,5973,0.6296751019720719,False,False,
LQD,credit,ROC_10,continuous,1,0.0038349684017963594,-0.47667535609714645,6007,0.7768980831798501,False,False,
LQD,credit,ROC_10,continuous,5,0.04906540530771003,-0.24137361897293544,6003,0.036894299977589806,False,False,
LQD,credit,ROC_10,continuous,10,0.05303473945843179,-0.20500676244648716,5998,0.08999959740950053,False,False,
LQD,credit,ROC_10,continuous,20,0.0496643633191485,-0.20534834422259446,5988,0.18440032782530136,False,False,
LQD,credit,RSI_14,continuous,1,-0.0043861572330375145,-0.7641334893963485,6003,0.7368569202662977,False,False,
LQD,credit,RSI_14,continuous,5,0.020028212494081838,-0.42044300175609534,5999,0.39682965556526417,False,False,
LQD,credit,RSI_14,continuous,10,0.027224528767614508,-0.3356048340412625,5994,0.41091637677620985,False,False,
LQD,credit,RSI_14,continuous,20,0.012895763916582842,-0.308208583316667,5984,0.7600078748641785,False,False,
LQD,credit,STOCHF_K_14,continuous,1,-0.014553507951959088,-0.48915913138950096,6002,0.25746812981949563,False,False,
LQD,credit,STOCHF_K_14,continuous,5,0.012051585767557766,-0.26225404202502367,5998,0.5826639530810708,False,False,
LQD,credit,STOCHF_K_14,continuous,10,0.031518212773012214,-0.2099446639797408,5993,0.2752596182921395,False,False,
LQD,credit,STOCHF_K_14,continuous,20,0.024359198474966946,-0.21021581351213142,5983,0.4887896277748556,False,False,
LQD,credit,STOCH_K_14,continuous,1,-0.00500379688957993,-0.4547869184307409,6000,0.6953983753308237,False,False,
LQD,credit,STOCH_K_14,continuous,5,0.019896742282416276,-0.2639278787897095,5996,0.3868275604078504,False,False,
LQD,credit,STOCH_K_14,continuous,10,0.03183074817192737,-0.20788119940040206,5991,0.30303510101595055,False,False,
LQD,credit,STOCH_K_14,continuous,20,0.02276585148990328,-0.21005131230694837,5981,0.5444215722205097,False,False,
LQD,credit,ULTOSC,continuous,1,-0.03044139075660757,-0.6517262242319389,5989,0.018216211489977187,True,False,
LQD,credit,ULTOSC,continuous,5,-0.008051320407981526,-0.31261354256017926,5985,0.7228880087599379,False,False,
LQD,credit,ULTOSC,continuous,10,0.004480667835227703,-0.24052531354840154,5980,0.881607645941044,False,False,
LQD,credit,ULTOSC,continuous,20,0.016930277532415886,-0.19688608569194857,5970,0.6448071393251058,False,False,
LQD,credit,WILLR_14,continuous,1,-0.01453109448079067,-0.4888848063048208,6004,0.25801817388998394,False,False,
LQD,credit,WILLR_14,continuous,5,0.01205315521063843,-0.26209894579151766,6000,0.5824769557843174,False,False,
LQD,credit,WILLR_14,continuous,10,0.0315296556759039,-0.2098391915122009,5995,0.2749207060438139,False,False,
LQD,credit,WILLR_14,continuous,20,0.024368616522197996,-0.21020770554602347,5985,0.488463426489843,False,False,
LQD,credit,EMA_50_200_CROSS,discrete_cross,1,-3.747691135888874e-05,,1304,,,False,ema50>ema200: n=4514 mean=0.00015 hit=0.53234 | ema50<=ema200: n=1304 mean=0.00019 hit=0.53911
LQD,credit,EMA_50_200_CROSS,discrete_cross,5,-0.00021790698514104233,,1304,,,False,ema50>ema200: n=4510 mean=0.00075 hit=0.56763 | ema50<=ema200: n=1304 mean=0.00096 hit=0.58359
LQD,credit,EMA_50_200_CROSS,discrete_cross,10,-0.00033598626411715537,,1304,,,False,ema50>ema200: n=4505 mean=0.00151 hit=0.58602 | ema50<=ema200: n=1304 mean=0.00184 hit=0.58666
LQD,credit,EMA_50_200_CROSS,discrete_cross,20,-0.00017689285336190642,,1304,,,False,ema50>ema200: n=4495 mean=0.00310 hit=0.62024 | ema50<=ema200: n=1304 mean=0.00327 hit=0.60813
LQD,credit,MACD_SIGNAL_CROSS,discrete_cross,1,2.9307926083399293e-05,,2802,,,False,macd>signal: n=3182 mean=0.00019 hit=0.53080 | macd<signal: n=2802 mean=0.00016 hit=0.54104
LQD,credit,MACD_SIGNAL_CROSS,discrete_cross,5,0.0006276773144920001,,2802,,,False,macd>signal: n=3178 mean=0.00115 hit=0.58527 | macd<signal: n=2802 mean=0.00053 hit=0.56031
LQD,credit,MACD_SIGNAL_CROSS,discrete_cross,10,0.0013141386185300153,,2802,,,False,macd>signal: n=3173 mean=0.00234 hit=0.60164 | macd<signal: n=2802 mean=0.00102 hit=0.57852
LQD,credit,MACD_SIGNAL_CROSS,discrete_cross,20,0.002210869800389874,,2801,,,False,macd>signal: n=3164 mean=0.00449 hit=0.64064 | macd<signal: n=2801 mean=0.00227 hit=0.60193
LQD,credit,SAR_PRICE_CROSS,discrete_cross,1,0.00014865024262992983,,2550,,,False,close>sar: n=3466 mean=0.00024 hit=0.53520 | close<sar: n=2550 mean=0.00009 hit=0.53843
LQD,credit,SAR_PRICE_CROSS,discrete_cross,5,0.0004808539377855578,,2550,,,False,close>sar: n=3462 mean=0.00110 hit=0.58463 | close<sar: n=2550 mean=0.00062 hit=0.56275
LQD,credit,SAR_PRICE_CROSS,discrete_cross,10,0.0010523692448699907,,2548,,,False,close>sar: n=3459 mean=0.00223 hit=0.60567 | close<sar: n=2548 mean=0.00118 hit=0.57575
LQD,credit,SAR_PRICE_CROSS,discrete_cross,20,0.0021091636528027067,,2548,,,False,close>sar: n=3449 mean=0.00444 hit=0.63903 | close<sar: n=2548 mean=0.00233 hit=0.60322
LQD,credit,RSI_14_THRESHOLD,discrete_threshold,1,0.0003088466598992138,,142,,,False,oversold<30: n=142 mean=0.00056 hit=0.60563 | overbought>70: n=544 mean=0.00025 hit=0.55699
LQD,credit,RSI_14_THRESHOLD,discrete_threshold,5,0.0024385156626204655,,142,,,False,oversold<30: n=142 mean=0.00364 hit=0.58451 | overbought>70: n=544 mean=0.00120 hit=0.60846
LQD,credit,RSI_14_THRESHOLD,discrete_threshold,10,0.0020862466224281445,,142,,,False,oversold<30: n=142 mean=0.00313 hit=0.51408 | overbought>70: n=544 mean=0.00104 hit=0.60846
LQD,credit,RSI_14_THRESHOLD,discrete_threshold,20,0.004295299171705905,,142,,,False,oversold<30: n=142 mean=0.00468 hit=0.50000 | overbought>70: n=544 mean=0.00039 hit=0.55147
CL=F,energy,AD,continuous,1,-0.0057375715051561325,-1.0451467616422268,6487,0.6495536896271886,False,False,
CL=F,energy,AD,continuous,5,-0.04867471368213334,-0.516168523101268,6483,0.037569838077439556,False,False,
CL=F,energy,AD,continuous,10,-0.05525561653948189,-0.3652892647956168,6478,0.08208094195980375,False,False,
CL=F,energy,AD,continuous,20,-0.07053233201432396,-0.2302170655234899,6468,0.1139383945370326,False,False,
CL=F,energy,ADOSC_3_10,continuous,1,-0.002227389995492172,-0.69890184057331,6478,0.8568249374525783,False,False,
CL=F,energy,ADOSC_3_10,continuous,5,0.007023434261618329,-0.3431946059676145,6474,0.7552880992309038,False,False,
CL=F,energy,ADOSC_3_10,continuous,10,0.02983489457604304,-0.24314025512409557,6469,0.3062682141112496,False,False,
CL=F,energy,ADOSC_3_10,continuous,20,0.04363260569302918,-0.17903393625151107,6459,0.26309301460115,False,False,
CL=F,energy,ADXR_14,continuous,1,-0.0012749243726119333,-0.06745410228666318,6447,0.9189576556114972,False,False,
CL=F,energy,ADXR_14,continuous,5,-0.02540915112392382,-0.0711879788372264,6443,0.2923638443136125,False,False,
CL=F,energy,ADXR_14,continuous,10,-0.03336072495965638,-0.054165150497314137,6438,0.3143228079651209,False,False,
CL=F,energy,ADXR_14,continuous,20,-0.04067508062001868,-0.03832187924821745,6428,0.38293107323349185,False,False,
CL=F,energy,ADX_14,continuous,1,0.0007392481416723042,-0.01543699596652816,6460,0.9523046141453976,False,False,
CL=F,energy,ADX_14,continuous,5,-0.020252008053863256,-0.04391550063471928,6456,0.3974180218239889,False,False,
CL=F,energy,ADX_14,continuous,10,-0.030543072894020185,-0.04138516108079738,6451,0.34626406121952,False,False,
CL=F,energy,ADX_14,continuous,20,-0.047264477652457365,-0.039174100515223756,6441,0.2926388011941109,False,False,
CL=F,energy,APO_12_26,continuous,1,0.020155309323599456,-0.4610814302439862,6462,0.11207213356447368,False,False,
CL=F,energy,APO_12_26,continuous,5,0.031263861349414515,-0.24197480858488907,6458,0.18892272790234288,False,False,
CL=F,energy,APO_12_26,continuous,10,0.034675248424540575,-0.17492924240090454,6453,0.2805521287778645,False,False,
CL=F,energy,APO_12_26,continuous,20,0.013451034062220613,-0.17892664357886243,6443,0.7494785623428377,False,False,
CL=F,energy,AROONOSC_14,continuous,1,0.003550895066091201,-0.4196443534170942,6473,0.7682177627322244,False,False,
CL=F,energy,AROONOSC_14,continuous,5,0.009642800286068636,-0.24269024656128982,6469,0.6583783802369914,False,False,
CL=F,energy,AROONOSC_14,continuous,10,0.015631500295129584,-0.18704692374574353,6464,0.5884797498739336,False,False,
CL=F,energy,AROONOSC_14,continuous,20,0.005384781847530818,-0.16715965940791688,6454,0.8823281009852696,False,False,
CL=F,energy,ATR_RATIO_14,continuous,1,0.02582392377350075,0.630870174419922,6473,0.040587707525143873,False,False,
CL=F,energy,ATR_RATIO_14,continuous,5,0.0545240750211308,0.31178279868562797,6469,0.023315607307422572,False,False,
CL=F,energy,ATR_RATIO_14,continuous,10,0.08176966262712906,0.24241505899530144,6464,0.012306418345336084,True,False,
CL=F,energy,ATR_RATIO_14,continuous,20,0.11084769867365302,0.18188159546400648,6454,0.01411268486030803,True,False,
CL=F,energy,BBANDS_PCTB_20_2,continuous,1,-0.0030237676499052933,-0.5902019790972914,6468,0.8015762352112799,False,False,
CL=F,energy,BBANDS_PCTB_20_2,continuous,5,0.0005781830057988521,-0.32135691811542727,6464,0.9783110845689383,False,False,
CL=F,energy,BBANDS_PCTB_20_2,continuous,10,0.002318620981986332,-0.26104624686719036,6459,0.9340530076531746,False,False,
CL=F,energy,BBANDS_PCTB_20_2,continuous,20,0.002765159469377054,-0.2106837371076863,6449,0.9388090607309456,False,False,
CL=F,energy,CCI_20,continuous,1,0.0008882036706217914,-0.5638458670645816,6468,0.9414483821536876,False,False,
CL=F,energy,CCI_20,continuous,5,0.0006798560954063237,-0.3107418155954803,6464,0.9748100401530568,False,False,
CL=F,energy,CCI_20,continuous,10,0.0053088897082818895,-0.2490245042863897,6459,0.851571903210323,False,False,
CL=F,energy,CCI_20,continuous,20,0.003924142072972752,-0.20501089891360832,6449,0.9141210690589743,False,False,
CL=F,energy,CMO_14,continuous,1,-0.00039773629050899364,-0.8686379796516682,6473,0.9740190172141138,False,False,
CL=F,energy,CMO_14,continuous,5,0.0015370960107897883,-0.45620168902976904,6469,0.9454404369538443,False,False,
CL=F,energy,CMO_14,continuous,10,0.002232491787631256,-0.3448355838870919,6464,0.94126376139243,False,False,
CL=F,energy,CMO_14,continuous,20,-0.001236838067770384,-0.26446709334609536,6454,0.9758405499468782,False,False,
CL=F,energy,DX_14,continuous,1,-0.006166469273393849,-0.007257279550859507,6473,0.6117329843358585,False,False,
CL=F,energy,DX_14,continuous,5,-0.005582488663052016,0.005177066891611231,6469,0.7956449309784723,False,False,
CL=F,energy,DX_14,continuous,10,-0.013310968931194843,-0.007715246863709618,6464,0.6183730941389811,False,False,
CL=F,energy,DX_14,continuous,20,-0.04138727948011233,-0.023886752074586,6454,0.2100374519123498,False,False,
CL=F,energy,MFI_14,continuous,1,0.016531161396133216,-0.46574645995236413,6473,0.17691040739398312,False,False,
CL=F,energy,MFI_14,continuous,5,0.04201724704717226,-0.2322533358167124,6469,0.056239512269598106,False,False,
CL=F,energy,MFI_14,continuous,10,0.04853178641892187,-0.17372841453814417,6464,0.10293643884678803,False,False,
CL=F,energy,MFI_14,continuous,20,0.035977102766628986,-0.1477080701973195,6454,0.36699986096926773,False,False,
CL=F,energy,MOM_10,continuous,1,-0.014501210198994634,-0.6029094660660197,6477,0.25026343105411664,False,False,
CL=F,energy,MOM_10,continuous,5,-0.009414548977810877,-0.3031929029541877,6473,0.6720299817407698,False,False,
CL=F,energy,MOM_10,continuous,10,0.014826734759305528,-0.22957255751419967,6468,0.597110207917877,False,False,
CL=F,energy,MOM_10,continuous,20,0.015870988552792804,-0.19468854418920004,6458,0.6545075893285621,False,False,
CL=F,energy,NATR_14,continuous,1,0.02582392377350075,0.630870174419922,6473,0.040587707525143873,False,False,
CL=F,energy,NATR_14,continuous,5,0.0545240750211308,0.31178279868562797,6469,0.023315607307422572,False,False,
CL=F,energy,NATR_14,continuous,10,0.08176966262712906,0.24241505899530144,6464,0.012306418345336084,True,False,
CL=F,energy,NATR_14,continuous,20,0.11084769867365302,0.18188159546400648,6454,0.01411268486030803,True,False,
CL=F,energy,OBV,continuous,1,-0.0032445122481598405,-1.208796096584087,6487,0.8021532508300367,False,False,
CL=F,energy,OBV,continuous,5,-0.043026019741665415,-0.6031044807938872,6483,0.07475738140574113,False,False,
CL=F,energy,OBV,continuous,10,-0.055223536260310804,-0.443442898886884,6478,0.08824207596456433,False,False,
CL=F,energy,OBV,continuous,20,-0.07144992656505257,-0.3188313631658332,6468,0.11861486473369247,False,False,
CL=F,energy,PPO_12_26,continuous,1,0.019736141117405008,-0.4568274724963882,6462,0.12818788764799824,False,False,
CL=F,energy,PPO_12_26,continuous,5,0.02943173463552318,-0.24063985318390732,6458,0.22746661499293974,False,False,
CL=F,energy,PPO_12_26,continuous,10,0.03460341195129378,-0.17481342294788793,6453,0.2867318431202698,False,False,
CL=F,energy,PPO_12_26,continuous,20,0.009291864088113925,-0.18358856427185033,6443,0.8258680234141329,False,False,
CL=F,energy,ROC_10,continuous,1,-0.014030640902456783,-0.5985977390182773,6477,0.27618392101830147,False,False,
CL=F,energy,ROC_10,continuous,5,-0.014631611966845365,-0.30220131902507585,6473,0.5208511472292249,False,False,
CL=F,energy,ROC_10,continuous,10,0.010934256696953477,-0.22778796976865678,6468,0.7046472009841748,False,False,
CL=F,energy,ROC_10,continuous,20,0.016681250444597506,-0.195782370928104,6458,0.6397758121579893,False,False,
CL=F,energy,RSI_14,continuous,1,-0.0003976486964674885,-0.8685175432710632,6473,0.97402475018117,False,False,
CL=F,energy,RSI_14,continuous,5,0.0015371817396840123,-0.45615969111966276,6469,0.9454373886517652,False,False,
CL=F,energy,RSI_14,continuous,10,0.002232407881675138,-0.3448434966623081,6464,0.9412659737437142,False,False,
CL=F,energy,RSI_14,continuous,20,-0.0012367968457120417,-0.26447950333851006,6454,0.9758413532506417,False,False,
CL=F,energy,STOCHF_K_14,continuous,1,-0.01068107382085617,-0.6330683252592513,6472,0.37388621592007465,False,False,
