asset,asset_class,cutoff,volume_ind,trend_ind,momentum_ind,volatility_ind,n_slots,horizon,comp_ic,comp_p,comp_ic_ir,redundancy,traded_sign,is_winner,fdr_fallback_slots
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-uo,VO-rvi,4,20,0.0675427286706502,0.0662883382227931,0.0250197818024489,0.6640856387962609,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-uo,VO-BBP,4,1,0.0608177744228475,3.5452513794432495e-05,0.6390900163257909,0.6252562653467258,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-uo,VO-BBP,4,5,0.0661745758408337,0.0036465362630477,0.2945984438904042,0.6252562653467258,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-uo,VO-BBP,4,10,0.0424348153996652,0.1019316454283804,0.2182457894534276,0.6252562653467258,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-uo,VO-BBP,4,20,0.0283298006491484,0.299229477621088,0.1873065685508364,0.6252562653467258,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-uo,VO-natr,4,1,0.0518807811123498,0.0004428189805559,0.862594786980304,0.5125143820178272,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-uo,VO-natr,4,5,0.0762235776773258,0.0032130780177004,0.4284122282803768,0.5125143820178272,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-uo,VO-natr,4,10,0.0764363214347522,0.020366748472718,0.301579064287826,0.5125143820178272,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-uo,VO-natr,4,20,0.0594112023685037,0.1547711531320093,0.2468671053701878,0.5125143820178272,1.0,True,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-uo,VO-ATR_RATIO,4,1,0.0518807811123498,0.0004428189805559,0.862594786980304,0.5125143820178272,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-uo,VO-ATR_RATIO,4,5,0.0762235776773258,0.0032130780177004,0.4284122282803768,0.5125143820178272,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-uo,VO-ATR_RATIO,4,10,0.0764363214347522,0.020366748472718,0.301579064287826,0.5125143820178272,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-uo,VO-ATR_RATIO,4,20,0.0594112023685037,0.1547711531320093,0.2468671053701878,0.5125143820178272,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-uo,VO-KC_WIDTH,4,1,0.0506506864880633,0.0005864498525848,0.8309580957499508,0.4934319964112254,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-uo,VO-KC_WIDTH,4,5,0.0765190052367482,0.0031257445581625,0.4060288085257097,0.4934319964112254,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-uo,VO-KC_WIDTH,4,10,0.0789348841515079,0.0173127938415371,0.2878983464647872,0.4934319964112254,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-uo,VO-KC_WIDTH,4,20,0.0619293980336412,0.1401181701449565,0.2344503607577164,0.4934319964112254,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-pgo,VO-rvi,4,1,-0.022906177412825,0.1123441452370039,-0.6912768905178099,0.7176146392851422,-1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-pgo,VO-rvi,4,5,-0.011752233694807,0.6429483155330192,-0.3317140398491986,0.7176146392851422,-1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-pgo,VO-rvi,4,10,0.012978677691975,0.6960941212832115,-0.2408461185853892,0.7176146392851422,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-pgo,VO-rvi,4,20,0.0362203854944512,0.3828114743512502,-0.2026226369123816,0.7176146392851422,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-pgo,VO-BBP,4,1,0.0221983650389121,0.1260010485526695,-0.0593843005917066,0.6846228535034448,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-pgo,VO-BBP,4,5,0.0260549047704804,0.2667659561413532,-0.0618481214404559,0.6846228535034448,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-pgo,VO-BBP,4,10,0.0323335925956406,0.2522308983554309,-0.0572627207832874,0.6846228535034448,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-pgo,VO-BBP,4,20,0.0326369711736921,0.3343399480941033,-0.071241900241943,0.6846228535034448,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-pgo,VO-natr,4,1,0.0016349408529449,0.9117292202614956,-0.3059364082919074,0.5305612240784868,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-pgo,VO-natr,4,5,0.0359089988469337,0.1889525322583907,-0.1100241899344845,0.5305612240784868,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-pgo,VO-natr,4,10,0.0627896555216712,0.0908147246426865,-0.0761687948252021,0.5305612240784868,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-pgo,VO-natr,4,20,0.0674616808491449,0.1708779460710158,-0.0615070018993906,0.5305612240784868,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-pgo,VO-ATR_RATIO,4,1,0.0016349408529449,0.9117292202614956,-0.3059364082919074,0.5305612240784868,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-pgo,VO-ATR_RATIO,4,5,0.0359089988469337,0.1889525322583907,-0.1100241899344845,0.5305612240784868,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-pgo,VO-ATR_RATIO,4,10,0.0627896555216712,0.0908147246426865,-0.0761687948252021,0.5305612240784868,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-pgo,VO-ATR_RATIO,4,20,0.0674616808491449,0.1708779460710158,-0.0615070018993906,0.5305612240784868,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-pgo,VO-KC_WIDTH,4,1,-0.0008557533025914,0.9535354102548186,-0.3370949388643933,0.5100328990633433,-1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-pgo,VO-KC_WIDTH,4,5,0.0328625771950597,0.2282111272720403,-0.1299926884866237,0.5100328990633433,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-pgo,VO-KC_WIDTH,4,10,0.0619496560132837,0.0940076563775984,-0.0864088321890513,0.5100328990633433,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-pgo,VO-KC_WIDTH,4,20,0.0677260478760572,0.1678698188155937,-0.0676447592847606,0.5100328990633433,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-willr,VO-rvi,4,1,-0.020593511704173,0.1559453386127916,-0.6340164292183805,0.6994010035135029,-1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-willr,VO-rvi,4,5,-0.0083236637612535,0.7425497143441948,-0.3133192450629885,0.6994010035135029,-1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-willr,VO-rvi,4,10,0.0134928693994643,0.6827061308770324,-0.2340121861603291,0.6994010035135029,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-willr,VO-rvi,4,20,0.033787460787057,0.4161855002671848,-0.1996943491273165,0.6994010035135029,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-willr,VO-BBP,4,1,0.0245262106922837,0.0944034974729198,-0.0526969380049271,0.6735155289090115,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-willr,VO-BBP,4,5,0.0271596976641785,0.2623402479500526,-0.0805611272864666,0.6735155289090115,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-willr,VO-BBP,4,10,0.0335632672241694,0.2500173057298691,-0.0617997578326909,0.6735155289090115,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-willr,VO-BBP,4,20,0.0359339458789321,0.3114049726010008,-0.0831291967014243,0.6735155289090115,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-willr,VO-natr,4,1,0.0040465473130698,0.7842175718110894,-0.2480634527200539,0.5152461430393881,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-willr,VO-natr,4,5,0.0362166883273685,0.1806589432247716,-0.1037609558584428,0.5152461430393881,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-willr,VO-natr,4,10,0.0640067806807296,0.0790284213059575,-0.0724540821889844,0.5152461430393881,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-willr,VO-natr,4,20,0.0700152537906256,0.1508841275752162,-0.066153495943757,0.5152461430393881,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-willr,VO-ATR_RATIO,4,1,0.0040465473130698,0.7842175718110894,-0.2480634527200539,0.5152461430393881,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-willr,VO-ATR_RATIO,4,5,0.0362166883273685,0.1806589432247716,-0.1037609558584428,0.5152461430393881,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-willr,VO-ATR_RATIO,4,10,0.0640067806807296,0.0790284213059575,-0.0724540821889844,0.5152461430393881,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-willr,VO-ATR_RATIO,4,20,0.0700152537906256,0.1508841275752162,-0.066153495943757,0.5152461430393881,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-willr,VO-KC_WIDTH,4,1,0.0013853307146294,0.9250787130781478,-0.2845224183837376,0.4954529891768121,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-willr,VO-KC_WIDTH,4,5,0.0327042136656979,0.2256480937024969,-0.1223597068841342,0.4954529891768121,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-willr,VO-KC_WIDTH,4,10,0.0627283195899002,0.0843382131099202,-0.0830066704169826,0.4954529891768121,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-willr,VO-KC_WIDTH,4,20,0.0701605673980875,0.149548661282803,-0.0724427003777134,0.4954529891768121,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-stochf,VO-rvi,4,1,-0.0204916474738504,0.1580266882472185,-0.6339330362757833,0.6994388450955203,-1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-stochf,VO-rvi,4,5,-0.0082051621796159,0.746145138211048,-0.3132865123107473,0.6994388450955203,-1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-stochf,VO-rvi,4,10,0.0133973244275607,0.6848511057682503,-0.2339971856534994,0.6994388450955203,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-stochf,VO-rvi,4,20,0.0334895344448314,0.4202743055999186,-0.1997140486746635,0.6994388450955203,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-stochf,VO-BBP,4,1,0.0247568446546036,0.0913470670210498,-0.0527516010002721,0.6735956021914903,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-stochf,VO-BBP,4,5,0.0274035175089238,0.2582703191792675,-0.0804969953601576,0.6735956021914903,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-stochf,VO-BBP,4,10,0.0332716055182682,0.2539843315999412,-0.0617756657451062,0.6735956021914903,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-stochf,VO-BBP,4,20,0.0353175034331484,0.3191610223078559,-0.0831464520589258,0.6735956021914903,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-stochf,VO-natr,4,1,0.0041451446857193,0.7791146982664239,-0.2479751736679759,0.5153278067991885,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-stochf,VO-natr,4,5,0.0362784583934818,0.1799993706539363,-0.1037921332820032,0.5153278067991885,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-stochf,VO-natr,4,10,0.063853961941266,0.079776811082939,-0.072451992992058,0.5153278067991885,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-stochf,VO-natr,4,20,0.0697109509432042,0.15263527198441,-0.0661616756611548,0.5153278067991885,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-stochf,VO-ATR_RATIO,4,1,0.0041451446857193,0.7791146982664239,-0.2479751736679759,0.5153278067991885,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-stochf,VO-ATR_RATIO,4,5,0.0362784583934818,0.1799993706539363,-0.1037921332820032,0.5153278067991885,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-stochf,VO-ATR_RATIO,4,10,0.063853961941266,0.079776811082939,-0.072451992992058,0.5153278067991885,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-stochf,VO-ATR_RATIO,4,20,0.0697109509432042,0.15263527198441,-0.0661616756611548,0.5153278067991885,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-stochf,VO-KC_WIDTH,4,1,0.0014776773071834,0.9201095748329734,-0.2845286104879199,0.4955399625673589,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-stochf,VO-KC_WIDTH,4,5,0.0327924627518117,0.224508956742238,-0.1223291733483372,0.4955399625673589,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-stochf,VO-KC_WIDTH,4,10,0.0625665092820965,0.0851856972730336,-0.0829972777601662,0.4955399625673589,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-stochf,VO-KC_WIDTH,4,20,0.0698234935691356,0.1514941980322429,-0.0724410161895185,0.4955399625673589,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-crsi,VO-rvi,4,1,0.0370542533389545,0.0105408560115822,0.0348861343559894,0.5511882249828641,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-crsi,VO-rvi,4,5,0.0373467213392031,0.1090533246311446,-0.0339754883253014,0.5511882249828641,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-crsi,VO-rvi,4,10,0.0420535846475635,0.1478476706254181,-0.0446346254747547,0.5511882249828641,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-crsi,VO-rvi,4,20,0.0515747042588122,0.1405652835639697,-0.0418490038935736,0.5511882249828641,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-crsi,VO-BBP,4,1,0.059539219965188,5.008570516667662e-05,0.4653630210725024,0.5757700655754668,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-crsi,VO-BBP,4,5,0.0506188855408324,0.0096125532326794,0.2222788905093135,0.5757700655754668,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-crsi,VO-BBP,4,10,0.03539900452898,0.0974125825657811,0.1806171891813834,0.5757700655754668,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-crsi,VO-BBP,4,20,0.019868031704149,0.3381609244099217,0.1384404084231713,0.5757700655754668,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-crsi,VO-natr,4,1,0.062355929741444,3.246661778831258e-05,0.636119028938129,0.3662153017695943,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-crsi,VO-natr,4,5,0.073427058604463,0.0012140518470605,0.3329485696712019,0.3662153017695943,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-crsi,VO-natr,4,10,0.0764679641907394,0.0075378838412352,0.2704610875192516,0.3662153017695943,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-crsi,VO-natr,4,20,0.0580959233325619,0.0986373815023186,0.2042550666961137,0.3662153017695943,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-crsi,VO-ATR_RATIO,4,1,0.062355929741444,3.246661778831258e-05,0.636119028938129,0.3662153017695943,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-crsi,VO-ATR_RATIO,4,5,0.073427058604463,0.0012140518470605,0.3329485696712019,0.3662153017695943,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-crsi,VO-ATR_RATIO,4,10,0.0764679641907394,0.0075378838412352,0.2704610875192516,0.3662153017695943,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-crsi,VO-ATR_RATIO,4,20,0.0580959233325619,0.0986373815023186,0.2042550666961137,0.3662153017695943,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-crsi,VO-KC_WIDTH,4,1,0.0605997811698616,5.190149487491468e-05,0.6056990972404479,0.3474071732485231,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-crsi,VO-KC_WIDTH,4,5,0.0728510354621474,0.0013398920698955,0.3121306628438864,0.3474071732485231,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-crsi,VO-KC_WIDTH,4,10,0.0786813053130967,0.006413141880258,0.2544330922656103,0.3474071732485231,1.0,False,trend
VWO,equity,2023-12-31,VU-efi,TR-dpo,MO-crsi,VO-KC_WIDTH,4,20,0.0606777003262092,0.0883218183256492,0.1909179793412672,0.3474071732485231,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-uo,VO-rvi,4,1,0.0318093831620734,0.0290001909254176,0.1208162405515299,0.5562615985856881,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-uo,VO-rvi,4,5,0.0462439442827457,0.0670904032727911,0.0337124956050816,0.5562615985856881,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-uo,VO-rvi,4,10,0.0434765232199289,0.1797040052029012,-0.0085306264441281,0.5562615985856881,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-uo,VO-rvi,4,20,0.0479910847242087,0.1969009349376,-0.017163852043754,0.5562615985856881,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-uo,VO-BBP,4,1,0.0638310460813129,1.0252559075357528e-05,0.6015644076525315,0.5004885187933114,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-uo,VO-BBP,4,5,0.0693535166844769,0.0028067487366411,0.2505622290777631,0.5004885187933114,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-uo,VO-BBP,4,10,0.0448531887406917,0.1093331263676875,0.1592433738464717,0.5004885187933114,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-uo,VO-BBP,4,20,0.0305210692172726,0.3531759786650754,0.117982511196347,0.5004885187933114,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-uo,VO-natr,4,1,0.0494576657222268,0.0006257174814378,0.7201503704673464,0.439697516308118,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-uo,VO-natr,4,5,0.0664326562484461,0.0094585587720719,0.3117341009622481,0.439697516308118,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-uo,VO-natr,4,10,0.0680303692841821,0.0400817271750851,0.2075780597823871,0.439697516308118,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-uo,VO-natr,4,20,0.0574919226065553,0.17955217337715,0.1544814038417243,0.439697516308118,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-uo,VO-ATR_RATIO,4,1,0.0494576657222268,0.0006257174814378,0.7201503704673464,0.439697516308118,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-uo,VO-ATR_RATIO,4,5,0.0664326562484461,0.0094585587720719,0.3117341009622481,0.439697516308118,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-uo,VO-ATR_RATIO,4,10,0.0680303692841821,0.0400817271750851,0.2075780597823871,0.439697516308118,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-uo,VO-ATR_RATIO,4,20,0.0574919226065553,0.17955217337715,0.1544814038417243,0.439697516308118,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-uo,VO-KC_WIDTH,4,1,0.0490879149137987,0.000666429051446,0.6923952736039349,0.4233013007941908,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-uo,VO-KC_WIDTH,4,5,0.0667454889031871,0.0090314784350176,0.2969320653852424,0.4233013007941908,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-uo,VO-KC_WIDTH,4,10,0.0712410555111363,0.0311042646683972,0.2000770406639759,0.4233013007941908,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-uo,VO-KC_WIDTH,4,20,0.0611033783766867,0.1511628679839762,0.1497297574947984,0.4233013007941908,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-pgo,VO-rvi,4,1,-0.0170431284861433,0.2438956498623926,-0.6268342086360559,0.5517623107736432,-1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-pgo,VO-rvi,4,5,-0.0057275474311793,0.8207989648590646,-0.2907745077093067,0.5517623107736432,-1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-pgo,VO-rvi,4,10,0.0157409345454547,0.6310386529321406,-0.2194365863350622,0.5517623107736432,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-pgo,VO-rvi,4,20,0.0428117900334945,0.2755152434329473,-0.1922704753715892,0.5517623107736432,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-pgo,VO-BBP,4,1,0.0206341961060188,0.1571711430154457,-0.0372511764304524,0.5018268186491041,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-pgo,VO-BBP,4,5,0.0220789071072091,0.3804760932103148,-0.0629828092326381,0.5018268186491041,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-pgo,VO-BBP,4,10,0.0351526185138181,0.2761258900302914,-0.0634402774205713,0.5018268186491041,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-pgo,VO-BBP,4,20,0.0392322437571097,0.3004293285144995,-0.0898765782531417,0.5018268186491041,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-pgo,VO-natr,4,1,0.0095101527908295,0.5128937119767571,-0.2357276981325723,0.3997160700678514,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-pgo,VO-natr,4,5,0.0304263857907332,0.2408758864459903,-0.0858177112410154,0.3997160700678514,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-pgo,VO-natr,4,10,0.0528750873620193,0.1261368034794819,-0.0683456684004435,0.3997160700678514,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-pgo,VO-natr,4,20,0.0597903072110995,0.1812643265645317,-0.0752352605560521,0.3997160700678514,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-pgo,VO-ATR_RATIO,4,1,0.0095101527908295,0.5128937119767571,-0.2357276981325723,0.3997160700678514,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-pgo,VO-ATR_RATIO,4,5,0.0304263857907332,0.2408758864459903,-0.0858177112410154,0.3997160700678514,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-pgo,VO-ATR_RATIO,4,10,0.0528750873620193,0.1261368034794819,-0.0683456684004435,0.3997160700678514,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-pgo,VO-ATR_RATIO,4,20,0.0597903072110995,0.1812643265645317,-0.0752352605560521,0.3997160700678514,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-pgo,VO-KC_WIDTH,4,1,0.0068625743830734,0.6369582966907376,-0.2675023118616039,0.3818739151453825,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-pgo,VO-KC_WIDTH,4,5,0.0270513247171382,0.2952460191670741,-0.1040481287151481,0.3818739151453825,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-pgo,VO-KC_WIDTH,4,10,0.0529193265906373,0.1223558032026772,-0.0765676559704616,0.3818739151453825,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-pgo,VO-KC_WIDTH,4,20,0.0611695579148767,0.1668908792524571,-0.0810975428556636,0.3818739151453825,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-willr,VO-rvi,4,1,-0.0170057864680251,0.2459137188219242,-0.6050062212533617,0.5434956018817854,-1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-willr,VO-rvi,4,5,-0.0033900659105069,0.8929794936151494,-0.2857680084833116,0.5434956018817854,-1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-willr,VO-rvi,4,10,0.018087615816026,0.5807225106519787,-0.215760957815013,0.5434956018817854,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-willr,VO-rvi,4,20,0.0427030521516321,0.2778144033844932,-0.1951755902664647,0.5434956018817854,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-willr,VO-BBP,4,1,0.0251664801413078,0.0862228253689189,-0.020989390780943,0.5006664209344525,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-willr,VO-BBP,4,5,0.023591216661271,0.3563325365218442,-0.0713185644916861,0.5006664209344525,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-willr,VO-BBP,4,10,0.0388716608489746,0.238163171612052,-0.0668903266914816,0.5006664209344525,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-willr,VO-BBP,4,20,0.0413121938544269,0.2879549326976154,-0.1012003685068111,0.5006664209344525,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-willr,VO-natr,4,1,0.0122527985705739,0.4002924981715497,-0.1784211948750919,0.3943479159085341,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-willr,VO-natr,4,5,0.0337477289128462,0.1898072039257079,-0.0850737355721006,0.3943479159085341,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-willr,VO-natr,4,10,0.0541154473835768,0.1166404203884137,-0.0673983805740433,0.3943479159085341,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-willr,VO-natr,4,20,0.062632534135164,0.1633983446238139,-0.0785961289565147,0.3943479159085341,1.0,False,trend
VWO,equity,2023-12-31,VU-adosc,TR-dpo,MO-willr,VO-ATR_RATIO,4,1,0.0122527985705739,0.4002924981715497,-0.1784211948750919,0.3943479159085341,1.0,False,trend
